-7.8547e-08,-4.3921e-05,-0.00013038,-0.00025832,-0.00042655,-0.00063392,-0.00087935,-0.0011619,-0.0014807,-0.001835,-0.0022245,-0.0026487,-0.0031074,-0.0036004,-0.0041279,-0.0046897,-0.0052859,-0.0059165,-0.0065815,-0.0072805,-0.0080133,-0.0087793,-0.0095778,-0.010408,-0.011268,-0.012156,-0.013072,-0.014012,-0.014974,-0.015956,-0.016954,-0.017965,-0.018985,-0.02001,-0.021032,-0.022046,-0.023039,-0.023998,-0.024904,-0.025725,-0.026421,-0.026932,-0.02717,-0.027016,-0.026305,-0.024818,-0.022277,-0.018356,-0.0127,-0.0049883
-1.2542e-07,-5.1323e-05,-0.00015146,-0.00029868,-0.00049125,-0.00072762,-0.0010064,-0.0013265,-0.0016869,-0.0020869,-0.0025258,-0.0030034,-0.0035194,-0.0040737,-0.0046664,-0.0052974,-0.0059668,-0.0066745,-0.0074204,-0.0082042,-0.0090254,-0.0098832,-0.010777,-0.011704,-0.012664,-0.013655,-0.014673,-0.015716,-0.01678,-0.017862,-0.018957,-0.02006,-0.021165,-0.022265,-0.023352,-0.024414,-0.025439,-0.026407,-0.027294,-0.028065,-0.028672,-0.029049,-0.029105,-0.028718,-0.027724,-0.025914,-0.023031,-0.01878,-0.012857,-0.0049898
-1.7136e-07,-5.8706e-05,-0.00017248,-0.0003389,-0.00055569,-0.00082087,-0.0011328,-0.0014901,-0.0018916,-0.0023365,-0.0028243,-0.0033545,-0.003927,-0.0045417,-0.0051986,-0.0058977,-0.0066391,-0.0074228,-0.0082484,-0.0091157,-0.010024,-0.010972,-0.011959,-0.012983,-0.014041,-0.015131,-0.016249,-0.017392,-0.018555,-0.019732,-0.020919,-0.022108,-0.023291,-0.024459,-0.0256,-0.026702,-0.027746,-0.028711,-0.029566,-0.030273,-0.03078,-0.031015,-0.030886,-0.030268,-0.029002,-0.026889,-0.023693,-0.01915,-0.012992,-0.0049911
-2.1515e-07,-6.5954e-05,-0.00019312,-0.00037838,-0.0006189,-0.00091228,-0.0012566,-0.0016501,-0.0020918,-0.0025806,-0.0031159,-0.0036974,-0.0043249,-0.0049983,-0.0057178,-0.0064833,-0.0072949,-0.0081527,-0.0090562,-0.010005,-0.010998,-0.012035,-0.013113,-0.01423,-0.015383,-0.01657,-0.017785,-0.019025,-0.020282,-0.021552,-0.022825,-0.024094,-0.025348,-0.026576,-0.027764,-0.028896,-0.02995,-0.0309,-0.031715,-0.032349,-0.032748,-0.032838,-0.032522,-0.031679,-0.030154,-0.02776,-0.024279,-0.019473,-0.01311,-0.0049922
-2.5578e-07,-7.296e-05,-0.00021307,-0.00041653,-0.00067996,-0.0010005,-0.001376,-0.0018046,-0.0022848,-0.0028158,-0.0033969,-0.0040277,-0.0047081,-0.0054381,-0.0062178,-0.0070473,-0.0079267,-0.0088559,-0.0098347,-0.010862,-0.011938,-0.01306,-0.014226,-0.015434,-0.01668,-0.01796,-0.019269,-0.020601,-0.021949,-0.023306,-0.024661,-0.026004,-0.027324,-0.028605,-0.029833,-0.030986,-0.032042,-0.032972,-0.033737,-0.034293,-0.03458,-0.034522,-0.034023,-0.032964,-0.031194,-0.02854,-0.024799,-0.019758,-0.013212,-0.0049931
-2.9224e-07,-7.9625e-05,-0.00023205,-0.00045282,-0.00073801,-0.0010844,-0.0014895,-0.0019512,-0.0024681,-0.0030391,-0.0036636,-0.0043412,-0.0050718,-0.0058555,-0.0066926,-0.0075831,-0.0085272,-0.0095248,-0.010576,-0.011679,-0.012834,-0.014038,-0.015289,-0.016584,-0.017919,-0.019289,-0.020688,-0.022109,-0.023544,-0.024982,-0.026414,-0.027827,-0.029207,-0.030536,-0.031797,-0.032967,-0.034019,-0.03492,-0.035633,-0.036106,-0.036279,-0.036076,-0.035399,-0.034133,-0.032134,-0.029239,-0.025262,-0.02001,-0.013303,-0.0049939
-3.2371e-07,-8.5856e-05,-0.00024979,-0.00048674,-0.00079227,-0.0011628,-0.0015955,-0.0020881,-0.0026392,-0.0032476,-0.0039126,-0.0046339,-0.0054116,-0.0062458,-0.0071367,-0.0080846,-0.0090898,-0.010152,-0.011271,-0.012446,-0.013676,-0.014959,-0.016291,-0.01767,-0.01909,-0.020546,-0.022031,-0.023536,-0.025053,-0.02657,-0.028075,-0.029553,-0.030987,-0.03236,-0.033649,-0.03483,-0.035874,-0.036744,-0.0374,-0.03779,-0.037851,-0.037505,-0.036658,-0.035196,-0.032983,-0.029866,-0.025674,-0.020233,-0.013382,-0.0049945
-3.4949e-07,-9.1567e-05,-0.00026606,-0.00051783,-0.00084198,-0.0012346,-0.0016926,-0.0022136,-0.0027959,-0.0034385,-0.0041407,-0.0049023,-0.0057233,-0.006604,-0.0075448,-0.0085461,-0.0096081,-0.010731,-0.011914,-0.013156,-0.014457,-0.015813,-0.017223,-0.01868,-0.020182,-0.021719,-0.023286,-0.024873,-0.026468,-0.028059,-0.029632,-0.031171,-0.032657,-0.034069,-0.035383,-0.036572,-0.037603,-0.038441,-0.039039,-0.039346,-0.039297,-0.038814,-0.037806,-0.03616,-0.033749,-0.030429,-0.026042,-0.020431,-0.013452,-0.004995
-3.6893e-07,-9.668e-05,-0.00028062,-0.00054566,-0.00088647,-0.0012988,-0.0017794,-0.0023257,-0.0029361,-0.0036094,-0.0043451,-0.0051429,-0.0060031,-0.006926,-0.0079121,-0.0089621,-0.010076,-0.011254,-0.012496,-0.013802,-0.015168,-0.016594,-0.018075,-0.019607,-0.021185,-0.0228,-0.024445,-0.026108,-0.027777,-0.029439,-0.031077,-0.032673,-0.034207,-0.035655,-0.036991,-0.038185,-0.039204,-0.040008,-0.04055,-0.040776,-0.040622,-0.040009,-0.038848,-0.037032,-0.034438,-0.030932,-0.026369,-0.020606,-0.013514,-0.0049955
-3.8161e-07,-0.00010112,-0.00029328,-0.00056983,-0.0009251,-0.0013546,-0.0018548,-0.0024232,-0.0030579,-0.003758,-0.0045229,-0.0053526,-0.0062472,-0.0072075,-0.008234,-0.0093274,-0.010488,-0.011717,-0.013012,-0.014375,-0.015802,-0.017291,-0.01884,-0.020441,-0.02209,-0.023778,-0.025496,-0.027231,-0.028971,-0.030699,-0.032399,-0.034049,-0.035628,-0.03711,-0.038467,-0.039667,-0.040673,-0.041443,-0.041932,-0.042081,-0.041827,-0.041093,-0.03979,-0.037816,-0.035056,-0.031381,-0.02666,-0.020761,-0.013568,-0.0049958
-3.8705e-07,-0.00010482,-0.00030384,-0.00058999,-0.0009573,-0.001401,-0.0019176,-0.0025044,-0.0031596,-0.0038822,-0.0046718,-0.0055284,-0.0064525,-0.0074448,-0.0085062,-0.0096375,-0.010839,-0.012112,-0.013456,-0.014869,-0.016351,-0.017899,-0.019508,-0.021173,-0.022888,-0.024644,-0.02643,-0.028233,-0.030039,-0.031831,-0.033589,-0.035291,-0.036913,-0.038428,-0.039805,-0.041009,-0.042004,-0.042744,-0.043182,-0.04326,-0.042914,-0.042067,-0.040635,-0.038517,-0.035604,-0.031778,-0.026915,-0.020896,-0.013615,-0.0049961
-3.8506e-07,-0.00010773,-0.00031213,-0.00060581,-0.00098257,-0.0014375,-0.001967,-0.0025683,-0.0032396,-0.0039802,-0.0047895,-0.0056679,-0.006616,-0.0076346,-0.008725,-0.009888,-0.011125,-0.012435,-0.01382,-0.015278,-0.016808,-0.018407,-0.020071,-0.021795,-0.02357,-0.025388,-0.027237,-0.029103,-0.030972,-0.032823,-0.034636,-0.036388,-0.038053,-0.039599,-0.040996,-0.042207,-0.043192,-0.043906,-0.044299,-0.044313,-0.043882,-0.042934,-0.041384,-0.039136,-0.036088,-0.032126,-0.027138,-0.021013,-0.013656,-0.0049963
-3.7558e-07,-0.00010978,-0.000318,-0.00061702,-0.0010005,-0.0014633,-0.0020019,-0.0026136,-0.0032967,-0.0040503,-0.0048742,-0.0057688,-0.006735,-0.0077739,-0.0088868,-0.010075,-0.01134,-0.012681,-0.0141,-0.015596,-0.017167,-0.018811,-0.020523,-0.022298,-0.024127,-0.026001,-0.027908,-0.029833,-0.031759,-0.033666,-0.035532,-0.037332,-0.039037,-0.040616,-0.042034,-0.043254,-0.044233,-0.044925,-0.045279,-0.045236,-0.044732,-0.043693,-0.042038,-0.039676,-0.036507,-0.032427,-0.02733,-0.021113,-0.01369,-0.0049964
-3.5866e-07,-0.00011095,-0.00032134,-0.0006234,-0.0010106,-0.0014781,-0.0020219,-0.0026397,-0.0033296,-0.0040912,-0.0049242,-0.0058293,-0.0068075,-0.0078602,-0.008989,-0.010195,-0.011481,-0.012846,-0.014292,-0.015818,-0.017422,-0.019103,-0.020856,-0.022674,-0.02455,-0.026474,-0.028433,-0.030411,-0.03239,-0.03435,-0.036266,-0.038112,-0.039857,-0.041468,-0.04291,-0.044141,-0.045119,-0.045795,-0.046118,-0.046028,-0.04546,-0.044344,-0.042598,-0.040136,-0.036864,-0.032682,-0.027491,-0.021196,-0.013718,-0.0049965
-3.3452e-07,-0.00011118,-0.00032206,-0.00062477,-0.0010128,-0.0014812,-0.0020264,-0.0026457,-0.0033377,-0.0041019,-0.0049383,-0.0058478,-0.0068316,-0.0078914,-0.009029,-0.010246,-0.011545,-0.012926,-0.01439,-0.015938,-0.017568,-0.019277,-0.021062,-0.022917,-0.024832,-0.026798,-0.028802,-0.030828,-0.032855,-0.034863,-0.036826,-0.038716,-0.040501,-0.042146,-0.043613,-0.04486,-0.045842,-0.04651,-0.04681,-0.046683,-0.046064,-0.044883,-0.043062,-0.040517,-0.037157,-0.03289,-0.027621,-0.021263,-0.01374,-0.0049965
-3.0369e-07,-0.00011047,-0.00032009,-0.00062102,-0.0010069,-0.0014727,-0.002015,-0.0026313,-0.0033204,-0.0040818,-0.0049158,-0.0058235,-0.0068063,-0.0078662,-0.0090051,-0.010225,-0.011529,-0.012917,-0.014392,-0.015953,-0.017599,-0.019328,-0.021137,-0.023018,-0.024965,-0.026966,-0.029008,-0.031074,-0.033144,-0.035196,-0.037203,-0.039135,-0.040959,-0.042638,-0.044133,-0.045401,-0.046393,-0.04706,-0.047348,-0.047195,-0.046539,-0.045308,-0.043428,-0.040816,-0.037387,-0.033051,-0.027721,-0.021313,-0.013756,-0.0049964
-2.6657e-07,-0.0001088,-0.00031541,-0.00061212,-0.00099267,-0.0014523,-0.0019877,-0.0025965,-0.0032776,-0.0040307,-0.0048564,-0.0057559,-0.0067309,-0.0077837,-0.0089165,-0.010132,-0.011432,-0.012819,-0.014295,-0.015859,-0.017512,-0.019252,-0.021074,-0.022974,-0.024942,-0.026969,-0.029041,-0.03114,-0.033247,-0.035337,-0.037383,-0.039355,-0.041218,-0.042933,-0.04446,-0.045752,-0.046762,-0.047438,-0.047723,-0.047558,-0.046878,-0.045614,-0.043691,-0.041031,-0.03755,-0.033164,-0.027789,-0.021346,-0.013766,-0.0049963
-2.2394e-07,-0.00010619,-0.00030805,-0.00059811,-0.00097034,-0.0014202,-0.0019445,-0.0025412,-0.0032093,-0.0039487,-0.0047602,-0.0056452,-0.0066056,-0.0076439,-0.0087627,-0.009965,-0.011253,-0.01263,-0.014097,-0.015655,-0.017305,-0.019045,-0.02087,-0.022778,-0.024758,-0.026801,-0.028893,-0.031017,-0.033153,-0.035276,-0.037357,-0.039366,-0.041266,-0.043018,-0.044579,-0.045902,-0.046937,-0.047631,-0.047926,-0.047762,-0.047074,-0.045794,-0.043848,-0.041158,-0.037646,-0.033228,-0.027825,-0.021361,-0.013769,-0.0049961
-1.7678e-07,-0.00010265,-0.00029807,-0.0005791,-0.00094005,-0.0013767,-0.0018859,-0.0024661,-0.0031162,-0.0038365,-0.0046279,-0.005492,-0.006431,-0.0074476,-0.0085447,-0.0097254,-0.010993,-0.01235,-0.013799,-0.015341,-0.016976,-0.018705,-0.020523,-0.022426,-0.024407,-0.026456,-0.028558,-0.030698,-0.032854,-0.035002,-0.037114,-0.039156,-0.041092,-0.042881,-0.044479,-0.045837,-0.046905,-0.047627,-0.047945,-0.047798,-0.047119,-0.045841,-0.043891,-0.041193,-0.037669,-0.033239,-0.027827,-0.021358,-0.013766,-0.0049958
-1.2606e-07,-9.822e-05,-0.00028557,-0.00055532,-0.00090216,-0.0013222,-0.0018126,-0.0023718,-0.0029993,-0.0036953,-0.0044609,-0.0052979,-0.0062088,-0.0071964,-0.0082639,-0.0094148,-0.010652,-0.01198,-0.0134,-0.014915,-0.016526,-0.018231,-0.02003,-0.021918,-0.023888,-0.02593,-0.028031,-0.030175,-0.032342,-0.034507,-0.036641,-0.038712,-0.040681,-0.042507,-0.044144,-0.045544,-0.046652,-0.047414,-0.047768,-0.047653,-0.047001,-0.045745,-0.043813,-0.041128,-0.037615,-0.033195,-0.027793,-0.021335,-0.013755,-0.0049954
-7.2816e-08,-9.296e-05,-0.00027071,-0.00052706,-0.00085714,-0.0012574,-0.0017253,-0.0022597,-0.00286,-0.0035266,-0.004261,-0.005065,-0.0059412,-0.0068928,-0.0079231,-0.0090358,-0.010235,-0.011523,-0.012905,-0.014382,-0.015956,-0.017627,-0.019393,-0.021252,-0.023198,-0.02522,-0.027308,-0.029445,-0.031611,-0.033783,-0.035932,-0.038024,-0.040021,-0.041883,-0.043561,-0.045006,-0.046163,-0.046974,-0.047379,-0.047313,-0.046708,-0.045496,-0.043604,-0.040956,-0.037478,-0.033091,-0.02772,-0.021291,-0.013737,-0.0049949
-1.8445e-08,-8.6945e-05,-0.00025372,-0.00049472,-0.00080562,-0.0011832,-0.0016254,-0.0021311,-0.0027,-0.0033328,-0.0040308,-0.0047962,-0.0056316,-0.0065403,-0.007526,-0.0085925,-0.0097438,-0.010984,-0.012316,-0.013744,-0.01527,-0.016894,-0.018615,-0.020432,-0.022339,-0.024328,-0.026388,-0.028504,-0.030657,-0.032824,-0.034976,-0.037082,-0.039102,-0.040996,-0.042715,-0.044208,-0.045421,-0.046293,-0.046762,-0.046762,-0.046225,-0.04508,-0.043253,-0.040669,-0.037251,-0.032921,-0.027604,-0.021225,-0.013711,-0.0049942
3.5876e-08,-8.0268e-05,-0.00023484,-0.0004588,-0.00074838,-0.0011008,-0.0015143,-0.001988,-0.0025218,-0.0031165,-0.0037735,-0.0044951,-0.005284,-0.0061436,-0.0070776,-0.0080902,-0.0091855,-0.010368,-0.011641,-0.013009,-0.014475,-0.016039,-0.017702,-0.019462,-0.021316,-0.023256,-0.025273,-0.027353,-0.029478,-0.031626,-0.03377,-0.035878,-0.037913,-0.039833,-0.041591,-0.043135,-0.044408,-0.045351,-0.045898,-0.045982,-0.045534,-0.04448,-0.042745,-0.040253,-0.036924,-0.03268,-0.027442,-0.021132,-0.013675,-0.0049934
8.8864e-08,-7.304e-05,-0.0002144,-0.00041989,-0.00068636,-0.0010115,-0.0013938,-0.0018326,-0.0023281,-0.002881,-0.0034929,-0.004166,-0.0049032,-0.0057079,-0.0065839,-0.0075354,-0.0085669,-0.0096828,-0.010887,-0.012185,-0.013578,-0.01507,-0.016661,-0.01835,-0.020136,-0.022011,-0.023969,-0.025996,-0.028076,-0.030189,-0.03231,-0.034408,-0.036447,-0.038386,-0.040178,-0.041771,-0.043108,-0.044129,-0.044767,-0.044954,-0.044617,-0.04368,-0.042065,-0.039695,-0.036486,-0.032357,-0.027227,-0.021011,-0.013629,-0.0049925
1.3914e-07,-6.5392e-05,-0.00019275,-0.00037867,-0.00062061,-0.00091671,-0.0012658,-0.0016675,-0.0021219,-0.00263,-0.0031933,-0.003814,-0.0044951,-0.0052398,-0.0060521,-0.0069361,-0.0078964,-0.0089377,-0.010065,-0.011281,-0.012591,-0.013998,-0.015504,-0.017108,-0.018809,-0.020604,-0.022484,-0.02444,-0.026458,-0.028519,-0.0306,-0.032671,-0.0347,-0.036645,-0.038463,-0.040102,-0.041504,-0.042609,-0.043349,-0.043654,-0.043449,-0.042656,-0.041193,-0.038977,-0.035923,-0.031944,-0.026952,-0.020858,-0.01357,-0.0049913
1.8543e-07,-5.7465e-05,-0.00017029,-0.00033588,-0.00055231,-0.00081819,-0.0011326,-0.0014954,-0.0019067,-0.0023676,-0.0028796,-0.0034448,-0.0040661,-0.0047467,-0.0054904,-0.0063014,-0.0071842,-0.0081437,-0.0091845,-0.010311,-0.011528,-0.012839,-0.014246,-0.01575,-0.017352,-0.019048,-0.020834,-0.022701,-0.024636,-0.026625,-0.028645,-0.030671,-0.032672,-0.03461,-0.036441,-0.038116,-0.03958,-0.04077,-0.041621,-0.042058,-0.042006,-0.041383,-0.040103,-0.038078,-0.035217,-0.031425,-0.026608,-0.020667,-0.013498,-0.0049898
2.2649e-07,-4.9419e-05,-0.00014746,-0.00029234,-0.00048276,-0.00071773,-0.00099666,-0.0013194,-0.0016864,-0.0020985,-0.0025572,-0.0030647,-0.0036234,-0.0042366,-0.0049079,-0.0056414,-0.0064417,-0.0073133,-0.0082611,-0.0092899,-0.010404,-0.011608,-0.012905,-0.014296,-0.015783,-0.017365,-0.019038,-0.020796,-0.022629,-0.024523,-0.026462,-0.028421,-0.030372,-0.032282,-0.034109,-0.035808,-0.037324,-0.038597,-0.03956,-0.040141,-0.04026,-0.039832,-0.038768,-0.036972,-0.034345,-0.030784,-0.026183,-0.020431,-0.013409,-0.0049881
2.6112e-07,-4.1421e-05,-0.00012473,-0.00024894,-0.00041332,-0.00061727,-0.00086046,-0.0011429,-0.0014649,-0.0018275,-0.0022319,-0.0026802,-0.0031746,-0.0037183,-0.0043146,-0.0049675,-0.0056812,-0.0064603,-0.0073096,-0.0082339,-0.0092378,-0.010326,-0.011502,-0.012768,-0.014127,-0.015579,-0.017122,-0.018751,-0.02046,-0.022238,-0.024071,-0.025938,-0.027816,-0.029674,-0.031475,-0.033177,-0.03473,-0.036075,-0.037148,-0.037877,-0.03818,-0.037971,-0.037153,-0.035625,-0.033278,-0.029997,-0.02566,-0.020141,-0.0133,-0.0049859
2.8826e-07,-3.3646e-05,-0.00010258,-0.00020656,-0.00034539,-0.00051881,-0.00072669,-0.0009691,-0.0012464,-0.0015595,-0.0019096,-0.0022983,-0.002728,-0.0032012,-0.0037212,-0.0042916,-0.0049165,-0.0056,-0.0063469,-0.0071619,-0.0080496,-0.0090146,-0.010061,-0.011192,-0.012411,-0.013719,-0.015116,-0.016599,-0.018164,-0.019803,-0.021505,-0.023254,-0.02503,-0.026808,-0.028555,-0.030235,-0.031801,-0.0332,-0.034371,-0.035243,-0.035736,-0.035762,-0.035219,-0.033999,-0.03198,-0.029033,-0.025017,-0.019783,-0.013166,-0.0049832
3.0682e-07,-2.6272e-05,-8.1511e-05,-0.00016613,-0.0002804,-0.00042436,-0.00059802,-0.00080151,-0.0010352,-0.0012998,-0.0015963,-0.0019263,-0.0022916,-0.0026948,-0.0031386,-0.0036263,-0.0041615,-0.0047484,-0.005391,-0.0060941,-0.0068619,-0.0076992,-0.0086102,-0.0095987,-0.010668,-0.011821,-0.013057,-0.014378,-0.01578,-0.017258,-0.018805,-0.020409,-0.022054,-0.02372,-0.025381,-0.027006,-0.028554,-0.029978,-0.031223,-0.032224,-0.032902,-0.033169,-0.032923,-0.032046,-0.030405,-0.027853,-0.024224,-0.019339,-0.012998,-0.0049799
3.1568e-07,-1.9479e-05,-6.2005e-05,-0.00012856,-0.00021977,-0.0003359,-0.00047708,-0.00064344,-0.00083529,-0.0010532,-0.001298,-0.001571,-0.0018739,-0.0022087,-0.0025778,-0.0029841,-0.003431,-0.0039218,-0.0044606,-0.0050514,-0.0056984,-0.0064061,-0.0071785,-0.0080197,-0.0089333,-0.0099223,-0.010989,-0.012134,-0.013357,-0.014655,-0.016024,-0.017457,-0.018941,-0.020462,-0.022001,-0.023531,-0.025022,-0.026433,-0.027718,-0.028816,-0.029659,-0.03016,-0.030218,-0.029711,-0.028496,-0.026403,-0.023239,-0.018782,-0.012787,-0.0049755
